0,51384,61743,804448,4025
1,56751,56376,807266,1207
2,56930,57329,806353,988
3,56786,57939,805879,996
4,56680,56397,807465,1058
5,56450,56387,807538,1225
6,56951,56063,807921,665
7,57007,56877,807168,548
8,56958,59099,804995,548
9,56862,59967,804189,582
10,56777,58702,805510,611
11,57208,56833,806896,663
12,56670,56086,808111,733
13,56685,55185,808943,787
14,56631,54985,809076,908
15,56611,54736,809261,992
16,56577,54510,809423,1090
17,56691,54922,808951,1036
18,56662,54874,808909,1155
19,56730,55657,808027,1186
20,56644,56249,807421,1286
21,56386,54752,808951,1511
22,56333,55165,808587,1515
23,56675,54573,809232,1120
24,56879,55444,808403,874
25,56868,55974,807912,846
26,57343,57019,806391,847
27,57327,56533,806923,817
28,57570,55065,808427,538
29,57294,54523,809013,770
30,57195,53860,809727,818
31,57203,53717,809910,770
32,57652,52797,810346,805
33,57512,52915,810235,938
34,57406,53083,810054,1057
35,57464,53568,809577,991
36,57503,54265,808876,956
37,57888,53571,809047,1094
38,57643,52469,810173,1315
39,57321,52351,810309,1619
40,57898,52288,810426,988
41,58089,53050,809662,799
42,57927,54413,808351,909
43,57886,53935,808834,945
44,58045,53541,809265,749
45,58753,52562,809736,549
46,59122,53455,808871,152
47,59123,54555,807664,258
48,58695,51736,810442,727
49,58592,51188,810870,950
50,59292,50795,810652,861
51,59414,50862,810484,840
52,59473,51423,809855,849
53,59587,51800,809384,829
54,60064,51537,809030,969
55,60228,50816,809615,941
56,60336,51277,809121,866
57,60546,51393,808955,706
58,60609,51398,808914,679
59,60797,52770,807531,502
60,60888,52736,807508,468
61,60889,51986,808249,476
62,60953,51415,808740,492
63,61467,50356,809227,550
64,61584,50007,809551,458
65,61744,50301,809260,295
66,61972,50991,808578,59
67,62333,49949,809067,251
68,62566,52470,806545,19
69,62537,51978,807043,42
70,62509,52634,806384,73
71,62859,50172,808304,265
72,62773,50301,808174,352
73,62159,48960,809508,973
74,62934,49012,808908,746
75,62012,49296,809219,1073
76,62064,49972,808573,991
77,61680,50431,808705,784
78,61254,50848,808866,632
79,60926,49987,809683,1004
80,60765,50957,809374,504
81,60340,50057,810283,920
82,60486,52364,808549,201
83,59962,51220,809718,700
84,59756,50797,810157,890
85,60149,51722,809227,502
86,59999,50924,810022,655
87,60106,51340,809618,536
88,60041,50786,810151,622
89,60057,50900,810068,575
90,60112,50635,810338,515
91,60413,51218,809695,274
92,60268,50794,810073,465
93,60293,50853,809955,499
94,60062,50415,810613,510
95,59658,51648,809977,317
96,59058,51678,810436,428
97,58130,52720,810421,329
98,58698,52351,810258,293
99,58783,52490,810118,209
100,58702,52410,810199,289
101,59123,51707,810373,397
102,58994,51486,810586,534
103,58916,51506,810571,607
104,59415,50736,810799,650
105,59376,50416,811118,690
106,59388,50600,810930,682
107,58976,51048,810760,816
108,58973,50421,811473,733
109,59055,50535,811445,565
110,58910,51119,811140,431
111,58761,50652,811695,492
112,58721,50646,811778,455
113,58741,51824,810887,148
114,58797,117949,744854,0
115,58638,51884,810896,182
116,59064,50987,811224,325
117,59160,51265,810922,253
118,59296,54818,807347,139
119,59172,51393,810739,296
120,59491,116897,745212,0
121,59082,50418,811438,662
122,59378,51269,810551,402
123,58719,49876,811921,1084
124,58656,49485,812298,1161
125,58565,49166,812594,1275
126,58631,49204,812530,1235
127,59665,112455,749257,223
128,59608,110585,751085,322
129,59622,111449,750216,313
130,58589,49387,812252,1372
131,58531,49292,812322,1455
132,59782,110243,751349,226
133,58799,49764,811796,1241
134,58879,49971,811574,1176
135,58111,49958,812103,1428
136,58293,50414,811627,1266
137,58171,49949,812067,1413
138,58703,50845,810941,1111
139,57933,50522,811779,1366
140,57988,50594,811685,1333
141,58325,51563,810676,1036
142,58383,51595,810635,987
143,59055,112551,749994,0
144,57759,51334,811182,1325
145,59109,112380,750111,0
146,58015,51239,811230,1116
147,57437,51179,811812,1172
148,57604,51537,811434,1025
149,58766,112564,750169,101
150,57795,51325,811383,1097
151,58185,112287,750996,132
152,57337,52388,811015,860
153,56658,53198,810869,875
154,56504,53233,810966,897
155,55675,53974,810885,1066
156,55711,53662,811272,955
157,55143,54098,811444,915
158,55290,54951,810714,645
159,54664,55869,810413,654
160,54679,58459,807941,521
161,54500,57457,809055,588
162,53937,57878,809261,524
163,53698,56495,810740,667
164,53983,56481,810714,422
165,54184,57540,809628,248
166,54161,57531,809601,307
167,54260,58519,808557,264
168,54868,57371,809169,192
169,54863,57613,808911,213
170,54866,57619,808849,266
171,55015,58053,808387,145
172,54871,56736,809658,335
173,55292,57039,808795,474
174,55222,57028,808727,623
175,55018,57239,809033,310
176,55076,57885,808341,298
177,55050,58587,807575,388
178,54933,58593,807529,545
179,55009,57679,808390,522
180,54945,56648,809381,626
181,54921,56046,809929,704
182,54916,56212,809722,750
183,54800,56065,809814,921
184,54724,55918,809925,1033
185,54645,56692,809094,1169
186,54656,56876,808971,1097
187,54618,57440,808453,1089
188,54495,57859,808082,1164
189,54463,57194,808797,1146
190,54378,57651,808388,1183
191,54605,57274,808803,918
192,54717,57997,808121,765
193,54725,59140,807027,708
194,54669,59794,806415,722
195,54617,59415,806846,722
196,54540,58722,807578,760
197,54469,57010,809329,792
198,54498,56768,809628,706
199,54414,56447,809931,808
200,54487,56391,809969,753
201,54492,56164,810177,767
202,54539,57019,809304,738
203,54525,57370,808937,768
204,54300,57892,808596,812
205,54282,58508,807960,850
206,54211,57595,808858,936
207,54000,58230,808206,1164
208,53808,58107,808314,1371
209,54214,58381,808219,786
210,54202,59725,806862,811
211,54140,60831,805737,892
212,54171,60494,806064,871
213,54213,60549,805984,854
214,54236,59530,807116,718
215,54381,58696,807856,667
216,55064,58004,807953,579
217,55193,57646,808229,532
218,55317,57678,808104,501
219,55807,57141,808255,397
220,56002,57825,807470,303
221,56110,57875,807335,280
222,56490,56924,807667,519
223,56494,58293,806391,422
224,56249,56306,808450,595
225,56406,56357,808460,377
226,56434,56557,808376,233
227,56327,57243,807754,276
228,56202,57790,807282,326
229,55883,58065,807259,393
230,55836,57092,808299,373
231,55746,56504,808983,367
232,55689,55832,809705,374
233,55336,56441,809362,461
234,55243,56038,809829,490
235,54926,56301,809765,608
236,54821,55919,810272,588
237,54859,56801,809390,550
238,54895,56489,809702,514
239,54713,57558,808633,696
240,54686,56196,809995,723
241,54612,56426,809765,797
242,54594,56376,809815,815
243,54594,56376,809815,815
